"","x"
"1922","https://www.icpsr.umich.edu/web/ICPSR/studies/6723"
"1923","https://www.icpsr.umich.edu/web/ICPSR/studies/6722"
"1924","https://www.icpsr.umich.edu/web/ICPSR/studies/6662"
"1925","https://www.icpsr.umich.edu/web/ICPSR/studies/2831"
"1926","https://www.icpsr.umich.edu/web/ICPSR/studies/2443"
"1927","https://www.icpsr.umich.edu/web/ICPSR/studies/36627"
"1928","https://www.icpsr.umich.edu/web/ICPSR/studies/2865"
"1929","https://www.icpsr.umich.edu/web/ICPSR/studies/7344"
"1930","https://www.icpsr.umich.edu/web/ICPSR/studies/4416"
"1931","https://www.icpsr.umich.edu/web/ICPSR/studies/20103"
"1932","https://www.icpsr.umich.edu/web/ICPSR/studies/30081"
"1933","https://www.icpsr.umich.edu/web/ICPSR/studies/9879"
"1934","https://www.icpsr.umich.edu/web/ICPSR/studies/9570"
"1935","https://www.icpsr.umich.edu/web/ICPSR/studies/3815"
"1936","https://www.icpsr.umich.edu/web/ICPSR/studies/31483"
"1937","https://www.icpsr.umich.edu/web/ICPSR/studies/25163"
"1938","https://www.icpsr.umich.edu/web/ICPSR/studies/4669"
"1939","https://www.icpsr.umich.edu/web/ICPSR/studies/34567"
"1940","https://www.icpsr.umich.edu/web/ICPSR/studies/3480"
"1941","https://www.icpsr.umich.edu/web/ICPSR/studies/36672"
"1942","https://www.icpsr.umich.edu/web/ICPSR/studies/36670"
"1943","https://www.icpsr.umich.edu/web/ICPSR/studies/36667"
"1944","https://www.icpsr.umich.edu/web/ICPSR/studies/36666"
"1945","https://www.icpsr.umich.edu/web/ICPSR/studies/36094"
"1946","https://www.icpsr.umich.edu/web/ICPSR/studies/36665"
"1947","https://www.icpsr.umich.edu/web/ICPSR/studies/36241"
"1948","https://www.icpsr.umich.edu/web/ICPSR/studies/4026"
"1949","https://www.icpsr.umich.edu/web/ICPSR/studies/54"
"1950","https://www.icpsr.umich.edu/web/ICPSR/studies/2090"
"1951","https://www.icpsr.umich.edu/web/ICPSR/studies/6156"
"1952","https://www.icpsr.umich.edu/web/ICPSR/studies/30082"
"1953","https://www.icpsr.umich.edu/web/ICPSR/studies/4184"
"1954","https://www.icpsr.umich.edu/web/ICPSR/studies/3897"
"1955","https://www.icpsr.umich.edu/web/ICPSR/studies/8599"
"1956","https://www.icpsr.umich.edu/web/ICPSR/studies/29583"
"1957","https://www.icpsr.umich.edu/web/ICPSR/studies/30161"
"1958","https://www.icpsr.umich.edu/web/ICPSR/studies/6194"
"1959","https://www.icpsr.umich.edu/web/ICPSR/studies/9696"
"1960","https://www.icpsr.umich.edu/web/ICPSR/studies/35251"
"1961","https://www.icpsr.umich.edu/web/ICPSR/studies/35204"
"1962","https://www.icpsr.umich.edu/web/ICPSR/studies/34082"
"1963","https://www.icpsr.umich.edu/web/ICPSR/studies/3362"
"1964","https://www.icpsr.umich.edu/web/ICPSR/studies/3014"
"1965","https://www.icpsr.umich.edu/web/ICPSR/studies/36663"
"1966","https://www.icpsr.umich.edu/web/ICPSR/studies/36660"
"1967","https://www.icpsr.umich.edu/web/ICPSR/studies/36659"
"1968","https://www.icpsr.umich.edu/web/ICPSR/studies/36242"
"1969","https://www.icpsr.umich.edu/web/ICPSR/studies/36668"
"1970","https://www.icpsr.umich.edu/web/ICPSR/studies/2539"
"1971","https://www.icpsr.umich.edu/web/ICPSR/studies/4382"
"1972","https://www.icpsr.umich.edu/web/ICPSR/studies/3361"
"1973","https://www.icpsr.umich.edu/web/ICPSR/studies/3211"
"1974","https://www.icpsr.umich.edu/web/ICPSR/studies/2960"
"1975","https://www.icpsr.umich.edu/web/ICPSR/studies/2091"
"1976","https://www.icpsr.umich.edu/web/ICPSR/studies/2087"
"1977","https://www.icpsr.umich.edu/web/ICPSR/studies/38048"
"1978","https://www.icpsr.umich.edu/web/ICPSR/studies/38047"
"1979","https://www.icpsr.umich.edu/web/ICPSR/studies/37971"
"1980","https://www.icpsr.umich.edu/web/ICPSR/studies/22001"
"1981","https://www.icpsr.umich.edu/web/ICPSR/studies/28403"
"1982","https://www.icpsr.umich.edu/web/ICPSR/studies/9817"
"1983","https://www.icpsr.umich.edu/web/ICPSR/studies/6048"
"1984","https://www.icpsr.umich.edu/web/ICPSR/studies/9114"
"1985","https://www.icpsr.umich.edu/web/ICPSR/studies/2837"
"1986","https://www.icpsr.umich.edu/web/ICPSR/studies/2263"
"1987","https://www.icpsr.umich.edu/web/ICPSR/studies/37007"
"1988","https://www.icpsr.umich.edu/web/ICPSR/studies/6840"
"1989","https://www.icpsr.umich.edu/web/ICPSR/studies/8339"
"1990","https://www.icpsr.umich.edu/web/ICPSR/studies/35615"
"1991","https://www.icpsr.umich.edu/web/ICPSR/studies/34594"
"1992","https://www.icpsr.umich.edu/web/ICPSR/studies/37218"
"1993","https://www.icpsr.umich.edu/web/ICPSR/studies/36734"
"1994","https://www.icpsr.umich.edu/web/ICPSR/studies/36654"
"1995","https://www.icpsr.umich.edu/web/ICPSR/studies/36403"
"1996","https://www.icpsr.umich.edu/web/ICPSR/studies/3725"
"1997","https://www.icpsr.umich.edu/web/ICPSR/studies/3545"
"1998","https://www.icpsr.umich.edu/web/ICPSR/studies/34558"
"1999","https://www.icpsr.umich.edu/web/ICPSR/studies/9014"
"2000","https://www.icpsr.umich.edu/web/ICPSR/studies/7756"
"2001","https://www.icpsr.umich.edu/web/ICPSR/studies/8628"
"2002","https://www.icpsr.umich.edu/web/ICPSR/studies/30881"
"2003","https://www.icpsr.umich.edu/web/ICPSR/studies/23680"
"2004","https://www.icpsr.umich.edu/web/ICPSR/studies/6661"
"2005","https://www.icpsr.umich.edu/web/ICPSR/studies/6110"
"2006","https://www.icpsr.umich.edu/web/ICPSR/studies/6109"
"2007","https://www.icpsr.umich.edu/web/ICPSR/studies/6108"
"2008","https://www.icpsr.umich.edu/web/ICPSR/studies/6107"
"2009","https://www.icpsr.umich.edu/web/ICPSR/studies/9135"
"2010","https://www.icpsr.umich.edu/web/ICPSR/studies/35083"
"2011","https://www.icpsr.umich.edu/web/ICPSR/studies/34859"
"2012","https://www.icpsr.umich.edu/web/ICPSR/studies/34732"
"2013","https://www.icpsr.umich.edu/web/ICPSR/studies/34569"
"2014","https://www.icpsr.umich.edu/web/ICPSR/studies/3993"
"2015","https://www.icpsr.umich.edu/web/ICPSR/studies/3992"
"2016","https://www.icpsr.umich.edu/web/ICPSR/studies/3210"
"2017","https://www.icpsr.umich.edu/web/ICPSR/studies/36884"
"2018","https://www.icpsr.umich.edu/web/ICPSR/studies/36876"
"2019","https://www.icpsr.umich.edu/web/ICPSR/studies/36875"
"2020","https://www.icpsr.umich.edu/web/ICPSR/studies/36874"
"2021","https://www.icpsr.umich.edu/web/ICPSR/studies/36872"
"2022","https://www.icpsr.umich.edu/web/ICPSR/studies/36673"
"2023","https://www.icpsr.umich.edu/web/ICPSR/studies/36671"
"2024","https://www.icpsr.umich.edu/web/ICPSR/studies/36669"
"2025","https://www.icpsr.umich.edu/web/ICPSR/studies/36661"
"2026","https://www.icpsr.umich.edu/web/ICPSR/studies/36243"
"2027","https://www.icpsr.umich.edu/web/ICPSR/studies/3874"
"2028","https://www.icpsr.umich.edu/web/ICPSR/studies/4584"
"2029","https://www.icpsr.umich.edu/web/ICPSR/studies/6440"
"2030","https://www.icpsr.umich.edu/web/ICPSR/studies/8235"
"2031","https://www.icpsr.umich.edu/web/ICPSR/studies/7922"
"2032","https://www.icpsr.umich.edu/web/ICPSR/studies/34555"
"2033","https://www.icpsr.umich.edu/web/ICPSR/studies/6711"
"2034","https://www.icpsr.umich.edu/web/ICPSR/studies/6494"
"2035","https://www.icpsr.umich.edu/web/ICPSR/studies/8905"
"2036","https://www.icpsr.umich.edu/web/ICPSR/studies/6698"
"2037","https://www.icpsr.umich.edu/web/ICPSR/studies/21560"
"2038","https://www.icpsr.umich.edu/web/ICPSR/studies/9880"
"2039","https://www.icpsr.umich.edu/web/ICPSR/studies/9694"
"2040","https://www.icpsr.umich.edu/web/ICPSR/studies/31482"
"2041","https://www.icpsr.umich.edu/web/ICPSR/studies/4020"
"2042","https://www.icpsr.umich.edu/web/ICPSR/studies/27063"
"2043","https://www.icpsr.umich.edu/web/ICPSR/studies/37973"
"2044","https://www.icpsr.umich.edu/web/ICPSR/studies/8126"
"2045","https://www.icpsr.umich.edu/web/ICPSR/studies/3395"
"2046","https://www.icpsr.umich.edu/web/ICPSR/studies/6459"
"2047","https://www.icpsr.umich.edu/web/ICPSR/studies/32881"
"2048","https://www.icpsr.umich.edu/web/ICPSR/studies/4348"
"2049","https://www.icpsr.umich.edu/web/ICPSR/studies/4607"
"2050","https://www.icpsr.umich.edu/web/ICPSR/studies/6695"
"2051","https://www.icpsr.umich.edu/web/ICPSR/studies/3505"
"2052","https://www.icpsr.umich.edu/web/ICPSR/studies/3227"
"2053","https://www.icpsr.umich.edu/web/ICPSR/studies/37951"
"2054","https://www.icpsr.umich.edu/web/ICPSR/studies/6262"
"2055","https://www.icpsr.umich.edu/web/ICPSR/studies/2795"
"2056","https://www.icpsr.umich.edu/web/ICPSR/studies/23380"
"2057","https://www.icpsr.umich.edu/web/ICPSR/studies/3733"
"2058","https://www.icpsr.umich.edu/web/ICPSR/studies/6543"
"2059","https://www.icpsr.umich.edu/web/ICPSR/studies/6349"
"2060","https://www.icpsr.umich.edu/web/ICPSR/studies/27101"
"2061","https://www.icpsr.umich.edu/web/ICPSR/studies/34488"
"2062","https://www.icpsr.umich.edu/web/ICPSR/studies/7838"
"2063","https://www.icpsr.umich.edu/web/ICPSR/studies/7672"
"2064","https://www.icpsr.umich.edu/web/ICPSR/studies/8337"
"2065","https://www.icpsr.umich.edu/web/ICPSR/studies/3079"
"2066","https://www.icpsr.umich.edu/web/ICPSR/studies/30822"
"2067","https://www.icpsr.umich.edu/web/ICPSR/studies/25281"
"2068","https://www.icpsr.umich.edu/web/ICPSR/studies/37608"
"2069","https://www.icpsr.umich.edu/web/ICPSR/studies/2149"
"2070","https://www.icpsr.umich.edu/web/ICPSR/studies/2578"
"2071","https://www.icpsr.umich.edu/web/ICPSR/studies/25623"
"2072","https://www.icpsr.umich.edu/web/ICPSR/studies/8107"
"2073","https://www.icpsr.umich.edu/web/ICPSR/studies/6712"
"2074","https://www.icpsr.umich.edu/web/ICPSR/studies/8127"
"2075","https://www.icpsr.umich.edu/web/ICPSR/studies/9842"
"2076","https://www.icpsr.umich.edu/web/ICPSR/studies/36285"
"2077","https://www.icpsr.umich.edu/web/ICPSR/studies/36404"
"2078","https://www.icpsr.umich.edu/web/ICPSR/studies/37021"
"2079","https://www.icpsr.umich.edu/web/ICPSR/studies/4685"
"2080","https://www.icpsr.umich.edu/web/ICPSR/studies/36997"
"2081","https://www.icpsr.umich.edu/web/ICPSR/studies/20840"
"2082","https://www.icpsr.umich.edu/web/ICPSR/studies/4551"
"2083","https://www.icpsr.umich.edu/web/ICPSR/studies/4022"
"2084","https://www.icpsr.umich.edu/web/ICPSR/studies/2568"
"2085","https://www.icpsr.umich.edu/web/ICPSR/studies/9506"
"2086","https://www.icpsr.umich.edu/web/ICPSR/studies/8129"
"2087","https://www.icpsr.umich.edu/web/ICPSR/studies/7507"
"2088","https://www.icpsr.umich.edu/web/ICPSR/studies/7923"
"2089","https://www.icpsr.umich.edu/web/ICPSR/studies/7759"
"2090","https://www.icpsr.umich.edu/web/ICPSR/studies/3524"
"2091","https://www.icpsr.umich.edu/web/ICPSR/studies/9851"
"2092","https://www.icpsr.umich.edu/web/ICPSR/studies/9841"
"2093","https://www.icpsr.umich.edu/web/ICPSR/studies/6714"
"2094","https://www.icpsr.umich.edu/web/ICPSR/studies/2994"
"2095","https://www.icpsr.umich.edu/web/ICPSR/studies/9212"
"2096","https://www.icpsr.umich.edu/web/ICPSR/studies/6557"
"2097","https://www.icpsr.umich.edu/web/ICPSR/studies/8338"
"2098","https://www.icpsr.umich.edu/web/ICPSR/studies/3675"
"2099","https://www.icpsr.umich.edu/web/ICPSR/studies/2540"
"2100","https://www.icpsr.umich.edu/web/ICPSR/studies/2284"
"2101","https://www.icpsr.umich.edu/web/ICPSR/studies/6877"
"2102","https://www.icpsr.umich.edu/web/ICPSR/studies/4415"
"2103","https://www.icpsr.umich.edu/web/ICPSR/studies/9293"
"2104","https://www.icpsr.umich.edu/web/ICPSR/studies/26725"
"2105","https://www.icpsr.umich.edu/web/ICPSR/studies/8122"
"2106","https://www.icpsr.umich.edu/web/ICPSR/studies/8109"
"2107","https://www.icpsr.umich.edu/web/ICPSR/studies/8342"
"2108","https://www.icpsr.umich.edu/web/ICPSR/studies/7966"
"2109","https://www.icpsr.umich.edu/web/ICPSR/studies/8181"
"2110","https://www.icpsr.umich.edu/web/ICPSR/studies/9703"
"2111","https://www.icpsr.umich.edu/web/ICPSR/studies/9593"
"2112","https://www.icpsr.umich.edu/web/ICPSR/studies/37278"
"2113","https://www.icpsr.umich.edu/web/ICPSR/studies/2562"
"2114","https://www.icpsr.umich.edu/web/ICPSR/studies/37267"
"2115","https://www.icpsr.umich.edu/web/ICPSR/studies/37266"
"2116","https://www.icpsr.umich.edu/web/ICPSR/studies/37265"
"2117","https://www.icpsr.umich.edu/web/ICPSR/studies/3884"
"2118","https://www.icpsr.umich.edu/web/ICPSR/studies/9220"
"2119","https://www.icpsr.umich.edu/web/ICPSR/studies/29884"
"2120","https://www.icpsr.umich.edu/web/ICPSR/studies/7902"
"2121","https://www.icpsr.umich.edu/web/ICPSR/studies/2796"
"2122","https://www.icpsr.umich.edu/web/ICPSR/studies/2283"
"2123","https://www.icpsr.umich.edu/web/ICPSR/studies/4180"
"2124","https://www.icpsr.umich.edu/web/ICPSR/studies/36862"
"2125","https://www.icpsr.umich.edu/web/ICPSR/studies/6256"
"2126","https://www.icpsr.umich.edu/web/ICPSR/studies/6875"
"2127","https://www.icpsr.umich.edu/web/ICPSR/studies/22840"
"2128","https://www.icpsr.umich.edu/web/ICPSR/studies/2826"
"2129","https://www.icpsr.umich.edu/web/ICPSR/studies/4651"
"2130","https://www.icpsr.umich.edu/web/ICPSR/studies/3937"
"2131","https://www.icpsr.umich.edu/web/ICPSR/studies/2535"
"2132","https://www.icpsr.umich.edu/web/ICPSR/studies/3672"
"2133","https://www.icpsr.umich.edu/web/ICPSR/studies/4687"
"2134","https://www.icpsr.umich.edu/web/ICPSR/studies/32483"
"2135","https://www.icpsr.umich.edu/web/ICPSR/studies/3895"
"2136","https://www.icpsr.umich.edu/web/ICPSR/studies/8336"
"2137","https://www.icpsr.umich.edu/web/ICPSR/studies/2576"
"2138","https://www.icpsr.umich.edu/web/ICPSR/studies/37259"
"2139","https://www.icpsr.umich.edu/web/ICPSR/studies/6052"
"2140","https://www.icpsr.umich.edu/web/ICPSR/studies/2354"
"2141","https://www.icpsr.umich.edu/web/ICPSR/studies/6432"
"2142","https://www.icpsr.umich.edu/web/ICPSR/studies/2262"
"2143","https://www.icpsr.umich.edu/web/ICPSR/studies/6533"
"2144","https://www.icpsr.umich.edu/web/ICPSR/studies/34305"
"2145","https://www.icpsr.umich.edu/web/ICPSR/studies/3267"
"2146","https://www.icpsr.umich.edu/web/ICPSR/studies/4431"
"2147","https://www.icpsr.umich.edu/web/ICPSR/studies/3314"
"2148","https://www.icpsr.umich.edu/web/ICPSR/studies/2577"
"2149","https://www.icpsr.umich.edu/web/ICPSR/studies/25622"
"2150","https://www.icpsr.umich.edu/web/ICPSR/studies/22000"
"2151","https://www.icpsr.umich.edu/web/ICPSR/studies/26724"
"2152","https://www.icpsr.umich.edu/web/ICPSR/studies/29883"
"2153","https://www.icpsr.umich.edu/web/ICPSR/studies/34442"
"2154","https://www.icpsr.umich.edu/web/ICPSR/studies/34441"
"2155","https://www.icpsr.umich.edu/web/ICPSR/studies/32482"
"2156","https://www.icpsr.umich.edu/web/ICPSR/studies/36275"
"2157","https://www.icpsr.umich.edu/web/ICPSR/studies/36237"
"2158","https://www.icpsr.umich.edu/web/ICPSR/studies/6347"
"2159","https://www.icpsr.umich.edu/web/ICPSR/studies/9909"
"2160","https://www.icpsr.umich.edu/web/ICPSR/studies/6713"
"2161","https://www.icpsr.umich.edu/web/ICPSR/studies/2261"
"2162","https://www.icpsr.umich.edu/web/ICPSR/studies/8365"
"2163","https://www.icpsr.umich.edu/web/ICPSR/studies/6500"
"2164","https://www.icpsr.umich.edu/web/ICPSR/studies/9800"
"2165","https://www.icpsr.umich.edu/web/ICPSR/studies/9411"
"2166","https://www.icpsr.umich.edu/web/ICPSR/studies/6346"
"2167","https://www.icpsr.umich.edu/web/ICPSR/studies/24280"
"2168","https://www.icpsr.umich.edu/web/ICPSR/studies/9906"
"2169","https://www.icpsr.umich.edu/web/ICPSR/studies/2748"
"2170","https://www.icpsr.umich.edu/web/ICPSR/studies/6499"
"2171","https://www.icpsr.umich.edu/web/ICPSR/studies/28663"
"2172","https://www.icpsr.umich.edu/web/ICPSR/studies/2567"
"2173","https://www.icpsr.umich.edu/web/ICPSR/studies/6132"
"2174","https://www.icpsr.umich.edu/web/ICPSR/studies/7761"
"2175","https://www.icpsr.umich.edu/web/ICPSR/studies/6825"
"2176","https://www.icpsr.umich.edu/web/ICPSR/studies/2833"
"2177","https://www.icpsr.umich.edu/web/ICPSR/studies/2620"
"2178","https://www.icpsr.umich.edu/web/ICPSR/studies/2528"
"2179","https://www.icpsr.umich.edu/web/ICPSR/studies/4166"
"2180","https://www.icpsr.umich.edu/web/ICPSR/studies/4257"
"2181","https://www.icpsr.umich.edu/web/ICPSR/studies/3024"
"2182","https://www.icpsr.umich.edu/web/ICPSR/studies/9403"
"2183","https://www.icpsr.umich.edu/web/ICPSR/studies/6313"
"2184","https://www.icpsr.umich.edu/web/ICPSR/studies/6873"
"2185","https://www.icpsr.umich.edu/web/ICPSR/studies/9911"
"2186","https://www.icpsr.umich.edu/web/ICPSR/studies/9708"
"2187","https://www.icpsr.umich.edu/web/ICPSR/studies/6871"
"2188","https://www.icpsr.umich.edu/web/ICPSR/studies/6433"
"2189","https://www.icpsr.umich.edu/web/ICPSR/studies/9910"
"2190","https://www.icpsr.umich.edu/web/ICPSR/studies/9702"
"2191","https://www.icpsr.umich.edu/web/ICPSR/studies/6872"
"2192","https://www.icpsr.umich.edu/web/ICPSR/studies/6530"
"2193","https://www.icpsr.umich.edu/web/ICPSR/studies/8629"
"2194","https://www.icpsr.umich.edu/web/ICPSR/studies/20862"
"2195","https://www.icpsr.umich.edu/web/ICPSR/studies/3792"
"2196","https://www.icpsr.umich.edu/web/ICPSR/studies/4639"
"2197","https://www.icpsr.umich.edu/web/ICPSR/studies/1"
"2198","https://www.icpsr.umich.edu/web/ICPSR/studies/6037"
"2199","https://www.icpsr.umich.edu/web/ICPSR/studies/2530"
"2200","https://www.icpsr.umich.edu/web/ICPSR/studies/2563"
"2201","https://www.icpsr.umich.edu/web/ICPSR/studies/6050"
"2202","https://www.icpsr.umich.edu/web/ICPSR/studies/6874"
"2203","https://www.icpsr.umich.edu/web/ICPSR/studies/6475"
"2204","https://www.icpsr.umich.edu/web/ICPSR/studies/9764"
"2205","https://www.icpsr.umich.edu/web/ICPSR/studies/36867"
"2206","https://www.icpsr.umich.edu/web/ICPSR/studies/36800"
"2207","https://www.icpsr.umich.edu/web/ICPSR/studies/25002"
"2208","https://www.icpsr.umich.edu/web/ICPSR/studies/3805"
"2209","https://www.icpsr.umich.edu/web/ICPSR/studies/6139"
"2210","https://www.icpsr.umich.edu/web/ICPSR/studies/28761"
"2211","https://www.icpsr.umich.edu/web/ICPSR/studies/28381"
"2212","https://www.icpsr.umich.edu/web/ICPSR/studies/4220"
"2213","https://www.icpsr.umich.edu/web/ICPSR/studies/3807"
"2214","https://www.icpsr.umich.edu/web/ICPSR/studies/181"
"2215","https://www.icpsr.umich.edu/web/ICPSR/studies/3818"
"2216","https://www.icpsr.umich.edu/web/ICPSR/studies/36873"
"2217","https://www.icpsr.umich.edu/web/ICPSR/studies/2651"
"2218","https://www.icpsr.umich.edu/web/ICPSR/studies/4582"
"2219","https://www.icpsr.umich.edu/web/ICPSR/studies/6529"
"2220","https://www.icpsr.umich.edu/web/ICPSR/studies/9709"
"2221","https://www.icpsr.umich.edu/web/ICPSR/studies/9406"
"2222","https://www.icpsr.umich.edu/web/ICPSR/studies/29428"
"2223","https://www.icpsr.umich.edu/web/ICPSR/studies/2531"
"2224","https://www.icpsr.umich.edu/web/ICPSR/studies/6531"
"2225","https://www.icpsr.umich.edu/web/ICPSR/studies/6478"
"2226","https://www.icpsr.umich.edu/web/ICPSR/studies/9700"
"2227","https://www.icpsr.umich.edu/web/ICPSR/studies/8711"
"2228","https://www.icpsr.umich.edu/web/ICPSR/studies/6348"
"2229","https://www.icpsr.umich.edu/web/ICPSR/studies/2529"
"2230","https://www.icpsr.umich.edu/web/ICPSR/studies/28801"
"2231","https://www.icpsr.umich.edu/web/ICPSR/studies/4021"
"2232","https://www.icpsr.umich.edu/web/ICPSR/studies/36532"
"2233","https://www.icpsr.umich.edu/web/ICPSR/studies/3526"
"2234","https://www.icpsr.umich.edu/web/ICPSR/studies/2745"
"2235","https://www.icpsr.umich.edu/web/ICPSR/studies/20003"
"2236","https://www.icpsr.umich.edu/web/ICPSR/studies/6138"
"2237","https://www.icpsr.umich.edu/web/ICPSR/studies/2656"
"2238","https://www.icpsr.umich.edu/web/ICPSR/studies/2541"
"2239","https://www.icpsr.umich.edu/web/ICPSR/studies/9796"
"2240","https://www.icpsr.umich.edu/web/ICPSR/studies/2525"
"2241","https://www.icpsr.umich.edu/web/ICPSR/studies/24199"
"2242","https://www.icpsr.umich.edu/web/ICPSR/studies/9912"
"2243","https://www.icpsr.umich.edu/web/ICPSR/studies/6532"
"2244","https://www.icpsr.umich.edu/web/ICPSR/studies/6477"
"2245","https://www.icpsr.umich.edu/web/ICPSR/studies/6476"
"2246","https://www.icpsr.umich.edu/web/ICPSR/studies/6725"
"2247","https://www.icpsr.umich.edu/web/ICPSR/studies/6510"
"2248","https://www.icpsr.umich.edu/web/ICPSR/studies/6051"
"2249","https://www.icpsr.umich.edu/web/ICPSR/studies/6479"
"2250","https://www.icpsr.umich.edu/web/ICPSR/studies/4359"
"2251","https://www.icpsr.umich.edu/web/ICPSR/studies/28881"
"2252","https://www.icpsr.umich.edu/web/ICPSR/studies/28862"
"2253","https://www.icpsr.umich.edu/web/ICPSR/studies/3471"
"2254","https://www.icpsr.umich.edu/web/ICPSR/studies/24901"
"2255","https://www.icpsr.umich.edu/web/ICPSR/studies/2659"
"2256","https://www.icpsr.umich.edu/web/ICPSR/studies/2801"
